Variants,Trace,No of occurance,Key,Case_Duration_days,Date,User,Activity,Role,Product_hierarchy,NetValue,Company,Delivery,Delivery_Date,Good_Issue_Date,Difference,Customer,OrderType,clientCode,NotInTime,Delayed,PromiseMAD,ActualMAD,Execution_Status,User_Type,Change_Status,ID_Change_Status,Block_Status,ID_Block_Status,Local_Family_code,Last Activity,First Activity
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020047942_10,258,2017-03-20 18:49:05,User20,Line Creation,Customer Service Representative,TLC Optical Cables,9000.0,767,,,0.0,,Customer 1,US-Std. Order,0070100794,0,IN TIME,1492552800000.0,1492552800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily11,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048018_30,227,2017-03-21 21:15:21,User8,Line Creation,Customer Service Representative,TLC Optical Cables,767.92,767,,,0.0,,Customer 9,US-Std. Order,0070100230,0,IN TIME,1492984800000.0,1492984800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily24,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048022_10,34,2017-03-22 13:05:45,User7,Line Creation,Customer Service Representative,TLC Optical Cables,245.0,767,,,0.0,,Customer 11,US-Std. Order,0070100182,0,IN TIME,1494540000000.0,1494540000000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily23,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048023_10,33,2017-03-22 13:07:16,User7,Line Creation,Customer Service Representative,TLC Optical Cables,245.0,767,,,0.0,,Customer 11,US-Std. Order,0070100182,0,IN TIME,1494540000000.0,1494540000000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily23,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048023_30,33,2017-03-22 13:07:27,User7,Line Creation,Customer Service Representative,TLC Optical Cables,245.0,767,,,0.0,,Customer 11,US-Std. Order,0070100182,0,IN TIME,1494540000000.0,1494540000000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily23,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048048_20,257,2017-03-23 20:09:07,User22,Line Creation,Customer Service Representative,TLC Optical Cables,20101.5,767,,,0.0,,Customer 62,US-Std. Order,0070100704,0,IN TIME,1493935200000.0,1494885600000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily59,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048077_10,103,2017-03-22 21:23:59,User8,Line Creation,Customer Service Representative,TLC Optical Cables,3234.6,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1494280800000.0,1493157600000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily42,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048117_10,225,2017-03-23 18:59:53,User20,Line Creation,Customer Service Representative,TLC Optical Cables,15480.0,767,,,0.0,,Customer 1,US-Std. Order,0070100794,0,IN TIME,1492984800000.0,1492984800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily11,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048119_10,36,2017-03-23 19:09:34,User20,Line Creation,Customer Service Representative,TLC Optical Cables,4500.0,767,,,0.0,,Customer 1,US-Std. Order,0070100794,1,DELAYED,1492984800000.0,1492984800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily11,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048119_20,194,2017-03-23 19:10:37,User20,Line Creation,Customer Service Representative,TLC Optical Cables,12900.0,767,,,0.0,,Customer 1,US-Std. Order,0070100794,0,IN TIME,1492984800000.0,1492984800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily11,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048121_10,102,2017-03-23 20:34:12,User8,Line Creation,Customer Service Representative,TLC Optical Cables,499.22,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1492725600000.0,1492725600000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048170_10,254,2017-03-24 21:56:12,User7,Line Creation,Customer Service Representative,TLC Optical Cables,699.76,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1491861600000.0,1491861600000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily37,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048214_20,251,2017-03-27 18:51:13,User7,Line Creation,Customer Service Representative,TLC Optical Cables,222.38,767,,,0.0,,Customer 35,US-Std. Order,0070100592,0,IN TIME,1492552800000.0,1492552800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048287_40,250,2017-03-28 21:37:54,User8,Line Creation,Customer Service Representative,TLC Optical Cables,19600.0,767,,,0.0,,Customer 177,US-Std. Order,0070101466,0,IN TIME,1492984800000.0,1492984800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily14,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048287_50,220,2017-03-28 21:38:09,User8,Line Creation,Customer Service Representative,TLC Optical Cables,21560.0,767,,,0.0,,Customer 177,US-Std. Order,0070101466,0,IN TIME,1492984800000.0,1492984800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily14,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048291_30,250,2017-03-28 22:10:42,User8,Line Creation,Customer Service Representative,TLC Optical Cables,17640.0,767,,,0.0,,Customer 177,US-Std. Order,0070101466,0,IN TIME,1492984800000.0,1492984800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily14,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048313_10,250,2017-03-29 17:49:26,User20,Line Creation,Customer Service Representative,TLC Optical Cables,2440.0,767,,,0.0,,Customer 197,US-Std. Order,0070100231,0,IN TIME,1493071200000.0,1493071200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048331_10,1,2017-03-29 22:29:50,User8,Line Creation,Customer Service Representative,TLC Optical Cables,175.38,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1490738400000.0,1490738400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048340_10,249,2017-03-29 23:10:35,User8,Line Creation,Customer Service Representative,TLC Optical Cables,499.87,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1491861600000.0,1491861600000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily37,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048356_40,248,2017-03-30 16:40:57,User20,Line Creation,Customer Service Representative,TLC Optical Cables,23737.13,767,,,0.0,,Customer 2 ,US-Std. Order,0070100801,0,IN TIME,1493071200000.0,1493071200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily14,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020048357_20,249,2017-03-30 16:41:50,User20,Line Creation,Customer Service Representative,TLC Optical Cables,23737.13,767,,,0.0,,Customer 2 ,US-Std. Order,0070100801,0,IN TIME,1493071200000.0,1493071200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily14,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049210_30,231,2017-04-18 15:59:05,User7,Line Creation,Customer Service Representative,TLC Optical Cables,12136.0,767,,,0.0,,Customer 28,US-Std. Order,0070100312,1,DELAYED,1495490400000.0,1495490400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily69,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049253_80,28,2017-04-18 21:26:19,User7,Line Creation,Customer Service Representative,TLC Optical Cables,22110.0,767,,,0.0,,Customer 41,US-Std. Order,0070100423,1,DELAYED,1495490400000.0,1495490400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily42,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049267_10,230,2017-04-18 22:33:43,User7,Line Creation,Customer Service Representative,TLC Optical Cables,3486.6,767,,,0.0,,Customer 157,US-Std. Order,0070100262,1,DELAYED,1493676000000.0,1494799200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily56,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049386_10,138,2017-04-20 16:04:28,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1590.0,767,,,0.0,,Customer 9,US-Std. Order,0070100230,0,IN TIME,1494972000000.0,1494972000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily24,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049399_10,76,2017-04-20 17:37:34,User20,Line Creation,Customer Service Representative,TLC Optical Cables,1000.0,767,,,0.0,,Customer 1,US-Std. Order,0070100794,0,IN TIME,1495404000000.0,1495404000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily11,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049488_40,228,2017-04-21 20:56:43,User2,Line Creation,Customer Service Representative,TLC Optical Cables,10300.0,767,,,0.0,,Customer 5,US-Std. Order,0070100793,1,DELAYED,1495749600000.0,1497391200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily47,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049489_40,228,2017-04-21 20:33:23,User2,Line Creation,Customer Service Representative,TLC Optical Cables,10300.0,767,,,0.0,,Customer 5,US-Std. Order,0070100793,1,DELAYED,1495749600000.0,1497391200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily47,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049490_40,228,2017-04-21 20:28:37,User2,Line Creation,Customer Service Representative,TLC Optical Cables,10300.0,767,,,0.0,,Customer 5,US-Std. Order,0070100793,1,DELAYED,1495749600000.0,1497391200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily47,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049563_40,224,2017-04-25 00:28:35,User20,Line Creation,Customer Service Representative,TLC Optical Cables,18883.13,767,,,0.0,,Customer 2 ,US-Std. Order,0070100940,0,IN TIME,1495490400000.0,1495490400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily15,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049697_20,130,2017-04-27 21:10:16,User8,Line Creation,Customer Service Representative,TLC Optical Cables,606.02,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1494972000000.0,1494972000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049700_10,160,2017-04-27 21:24:47,User8,Line Creation,Customer Service Representative,TLC Optical Cables,499.22,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1494972000000.0,1494972000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049759_10,129,2017-04-28 22:15:23,User11,Line Creation,Customer Service Representative,TLC Optical Cables,1538.32,767,,,0.0,,Customer 204,US-Std. Order,0070101396,0,IN TIME,1495663200000.0,1495663200000.0,Manual,Human,no change ,With change,no block ,With block,LocalFamily25,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049762_10,129,2017-04-28 22:47:12,User8,Line Creation,Customer Service Representative,TLC Optical Cables,475.27,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1494972000000.0,1494972000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049821_10,272,2017-01-05 22:21:53,User8,Line Creation,Customer Service Representative,TLC Optical Cables,246.66,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1494885600000.0,1494885600000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049826_10,242,2017-01-05 22:31:00,User8,Line Creation,Customer Service Representative,TLC Optical Cables,334.56,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1494885600000.0,1494885600000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049835_10,303,2017-02-05 01:38:43,User20,Line Creation,Customer Service Representative,TLC Optical Cables,4500.0,767,,,0.0,,Customer 197,US-Std. Order,0070100231,0,IN TIME,1495490400000.0,1495490400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049905_10,213,2017-03-05 19:57:21,User8,Line Creation,Customer Service Representative,TLC Optical Cables,499.22,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1494972000000.0,1494972000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049974_10,152,2017-04-05 20:35:55,User8,Line Creation,Customer Service Representative,TLC Optical Cables,167.28,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1495058400000.0,1495058400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020049978_10,152,2017-04-05 20:55:01,User8,Line Creation,Customer Service Representative,TLC Optical Cables,334.56,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1495058400000.0,1495058400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050383_10,144,2017-05-15 20:32:33,User20,Line Creation,Customer Service Representative,TLC Optical Cables,1549.0,767,,,0.0,,Customer 2 ,US-Std. Order,0070100081,0,IN TIME,1498082400000.0,1498082400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily21,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050420_10,143,2017-05-16 17:42:21,User20,Line Creation,Customer Service Representative,TLC Optical Cables,1549.0,767,,,0.0,,Customer 2 ,US-Std. Order,0070100081,0,IN TIME,1498082400000.0,1498082400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily21,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050523_10,112,2017-05-18 14:15:31,User20,Line Creation,Customer Service Representative,TLC Optical Cables,11400.0,767,,,0.0,,Customer 197,US-Std. Order,0070100231,0,IN TIME,1500242400000.0,1500242400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily25,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050544_10,172,2017-05-18 17:30:43,User20,Line Creation,Customer Service Representative,TLC Optical Cables,5900.0,767,,,0.0,,Customer 1,US-Std. Order,0070100794,0,IN TIME,1498168800000.0,1498168800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily11,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050567_80,201,2017-05-19 17:19:43,User20,Line Creation,Customer Service Representative,TLC Optical Cables,1549.0,767,,,0.0,,Customer 2 ,US-Std. Order,0070100081,0,IN TIME,1498082400000.0,1498082400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily21,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050769_10,195,2017-05-24 22:36:31,User2,Line Creation,Customer Service Representative,TLC Optical Cables,4000.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1497218400000.0,1497218400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily12,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050770_10,195,2017-05-24 22:37:09,User2,Line Creation,Customer Service Representative,TLC Optical Cables,4000.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1497218400000.0,1497218400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily12,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050773_10,195,2017-05-24 22:39:07,User2,Line Creation,Customer Service Representative,TLC Optical Cables,6000.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1497218400000.0,1497218400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily12,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050809_10,134,2017-05-25 19:25:30,User20,Line Creation,Customer Service Representative,TLC Optical Cables,3098.0,767,,,0.0,,Customer 2 ,US-Std. Order,0070100081,0,IN TIME,1498168800000.0,1498168800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily21,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050809_20,19,2017-05-25 19:25:32,User20,Line Creation,Customer Service Representative,TLC Optical Cables,3098.0,767,,,0.0,,Customer 2 ,US-Std. Order,0070100081,0,IN TIME,1498168800000.0,1498168800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily21,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050858_10,29,2017-05-26 15:55:58,User8,Line Creation,Customer Service Representative,TLC Optical Cables,949.36,767,,,0.0,,Customer 67,US-Std. Order,0070100352,0,IN TIME,1499378400000.0,1499378400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily47,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050883_10,132,2017-05-26 22:24:14,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1231.31,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1498514400000.0,1498514400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily46,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050892_10,129,2017-05-30 14:11:20,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3760.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1497823200000.0,1497823200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050892_20,129,2017-05-30 14:11:23,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3760.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1497823200000.0,1497823200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050892_30,129,2017-05-30 14:11:25,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3760.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1497823200000.0,1497823200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050892_40,129,2017-05-30 14:11:27,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3760.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1497823200000.0,1497823200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050892_50,129,2017-05-30 14:11:29,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3760.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1497823200000.0,1497823200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050892_60,129,2017-05-30 14:11:31,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3760.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1497823200000.0,1497823200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050930_10,98,2017-05-30 20:34:25,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3750.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1497823200000.0,1497823200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020050959_20,36,2017-05-31 15:25:03,User11,Line Creation,Customer Service Representative,TLC Optical Cables,833.0,767,,,0.0,,Customer 6,US-Std. Order,0070100494,0,IN TIME,1497996000000.0,1497996000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily24,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051012_10,244,2017-01-06 03:20:12,User20,Line Creation,Customer Service Representative,TLC Optical Cables,3009.6,767,,,0.0,,Customer 197,US-Std. Order,0070100231,0,IN TIME,1500328800000.0,1500328800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily25,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051077_10,272,2017-02-06 19:11:03,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3760.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1498082400000.0,1498082400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051077_20,272,2017-02-06 19:11:06,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3760.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1498082400000.0,1498082400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051077_30,272,2017-02-06 19:11:08,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3760.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1498082400000.0,1498082400000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051093_10,302,2017-02-06 22:09:15,User11,Line Creation,Customer Service Representative,TLC Optical Cables,1713.0,767,,,0.0,,Customer 128,US-Std. Order,0070100577,0,IN TIME,1497304800000.0,1497304800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily24,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051107_10,214,2017-05-06 14:34:08,User2,Line Creation,Customer Service Representative,TLC Optical Cables,2820.0,767,,,0.0,,Customer 5,US-Std. Order,0070100793,0,IN TIME,1498168800000.0,1498168800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051107_20,214,2017-05-06 14:34:11,User2,Line Creation,Customer Service Representative,TLC Optical Cables,2820.0,767,,,0.0,,Customer 5,US-Std. Order,0070100793,0,IN TIME,1498168800000.0,1498168800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051107_30,214,2017-05-06 14:34:13,User2,Line Creation,Customer Service Representative,TLC Optical Cables,2820.0,767,,,0.0,,Customer 5,US-Std. Order,0070100793,0,IN TIME,1498168800000.0,1498168800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051108_10,214,2017-05-06 14:34:57,User2,Line Creation,Customer Service Representative,TLC Optical Cables,9400.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1498168800000.0,1498168800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051182_10,15,2017-06-06 17:03:11,User5,Line Creation,Customer Service Representative,TLC Optical Cables,18472.2,767,,,0.0,,Customer 118,US-Std. Order,0070100668,0,IN TIME,1498600800000.0,1498600800000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily59,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051561_10,85,2017-06-14 15:57:33,User20,Line Creation,Customer Service Representative,TLC Optical Cables,18020.0,767,,,0.0,,Customer 197,US-Std. Order,0070100231,0,IN TIME,1500588000000.0,1500588000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily25,Delivery,Line Creation
